ID1,HHID,HV000,HV001,HV002,HV002A,HV003,HV004,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV017,HV020,HV021,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,UBIGEO,HV022,HV005,CODCCPP,NOMCCPP,LATITUDY,LONGITUDX,NCONGLOME
2023,      391905001,PE6,3919,50,1,2,3919,2023,1486,3,1,0,3,3,1,1,1,0,3919,7,7,1,0,0, ,0, ,0, ,1,245,1,1,0,1,070106,66,226973,0001,VENTANILLA,-11.8297273,-77.1642981,1761701
2023,      391905301,PE6,3919,53,1,2,3919,2023,1486,5,1,0,5,5,0,1,1,0,3919,7,7,1,0,0, ,0, ,0, ,0,245,1,1,0,1,070106,66,1818015,0001,VENTANILLA,-11.8297273,-77.1642981,1761701
2023,      391906201,PE6,3919,62,1,1,3919,2023,1486,4,1,0,4,4,1,1,1,0,3919,7,7,1,0,0, ,0, ,0, ,1,245,1,1,0,1,070106,66,226973,0001,VENTANILLA,-11.8297273,-77.1642981,1761701
2023,      391906301,PE6,3919,63,1,1,3919,2023,1488,1,0,0,1,1,0,1,1,0,3919,7,7,1,0,0, ,0, ,0, ,0,245,0,1,0,1,070106,66,1818015,0001,VENTANILLA,-11.8297273,-77.1642981,1761701
2023,      391906901,PE6,3919,69,1,2,3919,2023,1487,4,1,0,4,3,1,1,1,0,3919,7,7,1,0,0, ,0, ,0, ,1,245,1,1,0,1,070106,66,226973,0001,VENTANILLA,-11.8297273,-77.1642981,1761701
2023,      391907401,PE6,3919,74,1,1,3919,2023,1486,4,1,0,4,3,2,1,1,0,3919,7,7,1,0,0, ,0, ,0, ,1,245,1,1,0,1,070106,66,226973,0001,VENTANILLA,-11.8297273,-77.1642981,1761701
2023,      392000401,PE6,3920,4,1,1,3920,2023,1487,1,0,0,1,1,0,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,0,129,0,1,0,1,070106,66,1531867,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392001301,PE6,3920,13,1,1,3920,2023,1488,3,1,0,3,3,0,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,0,129,1,1,0,1,070106,66,1531867,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392001401,PE6,3920,14,1,2,3920,2023,1487,2,1,0,2,2,0,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,0,129,1,1,0,1,070106,66,1531867,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392002101,PE6,3920,21,1,1,3920,2023,1487,8,3,0,7,8,1,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,1,129,4,1,0,1,070106,66,191248,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392003301,PE6,3920,33,1,2,3920,2023,1487,4,2,0,3,4,1,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,1,129,2,1,0,1,070106,66,191248,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392004201,PE6,3920,42,1,2,3920,2023,1487,4,1,0,4,4,1,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,1,129,1,1,0,1,070106,66,191248,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392004801,PE6,3920,48,1,2,3920,2023,1487,8,1,0,8,7,1,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,0,129,3,1,0,1,070106,66,1531867,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392005201,PE6,3920,52,1,1,3920,2023,1487,3,1,0,3,3,0,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,0,129,1,1,0,1,070106,66,1531867,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392005301,PE6,3920,53,1,2,3920,2023,1487,4,1,0,4,4,1,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,1,129,1,1,0,1,070106,66,191248,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392006701,PE6,3920,67,1,1,3920,2023,1487,3,1,0,3,3,0,1,1,0,3920,7,7,1,0,0, ,0, ,0, ,0,129,1,1,0,1,070106,66,1531867,0001,VENTANILLA,-11.8415071,-77.1553847,17710
2023,      392100601,PE6,3921,6,1,3,3921,2023,1485,5,1,0,5,5,0,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,0,147,1,1,0,1,070106,66,1494631,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392101601,PE6,3921,16,1,2,3921,2023,1485,7,2,0,7,6,1,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,1,147,2,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392103001,PE6,3921,30,1,2,3921,2023,1485,3,1,0,3,3,0,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,0,147,1,1,0,1,070106,66,1494631,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392105201,PE6,3921,52,1,1,3921,2023,1485,3,1,0,3,3,1,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,1,147,1,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392105501,PE6,3921,55,1,3,3921,2023,1485,5,1,0,5,5,1,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,1,147,1,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392105901,PE6,3921,59,1,1,3921,2023,1485,2,0,0,2,2,0,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,0,147,0,1,0,1,070106,66,1494631,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392106601,PE6,3921,66,1,2,3921,2023,1485,7,2,0,7,7,2,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,2,147,3,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392107601,PE6,3921,76,1,5,3921,2023,1485,5,2,0,5,4,1,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,1,147,2,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392108601,PE6,3921,86,1,2,3921,2023,1485,9,3,0,9,9,2,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,2,147,3,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392110201,PE6,3921,102,1,2,3921,2023,1485,4,1,0,4,4,1,1,1,0,3921,7,7,1,0,0, ,0, ,0, ,1,147,1,1,0,1,070106,66,186599,0001,VENTANILLA,-11.8525524,-77.1421249,17743
2023,      392200501,PE6,3922,5,1,6,3922,2023,1488,7,2,0,7,7,1,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,2,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392201901,PE6,3922,19,1,1,3922,2024,1489,1,0,0,1,0,0,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,0,194,0,1,0,1,070106,66,1528972,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392202101,PE6,3922,21,1,1,3922,2023,1488,4,1,0,3,4,1,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,1,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392202301,PE6,3922,23,1,2,3922,2023,1488,6,3,0,6,6,1,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,3,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392203401,PE6,3922,34,1,2,3922,2023,1488,4,1,0,4,4,2,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,1,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392204901,PE6,3922,49,1,2,3922,2023,1488,2,1,0,2,2,0,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,0,194,1,1,0,1,070106,66,1528972,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392205201,PE6,3922,52,1,2,3922,2023,1488,2,0,0,2,1,0,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,0,194,0,1,0,1,070106,66,1528972,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392205202,PE6,3922,52,2,1,3922,2023,1488,3,1,0,3,3,1,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,1,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392206501,PE6,3922,65,1,9,3922,2023,1488,9,1,0,9,7,1,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,1,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392207501,PE6,3922,75,1,1,3922,2023,1488,3,1,0,3,3,1,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,1,194,2,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392209101,PE6,3922,91,1,2,3922,2023,1488,6,1,0,6,6,2,1,1,0,3922,7,7,1,0,0, ,0, ,0, ,2,194,2,1,0,1,070106,66,190887,0001,VENTANILLA,-11.8516188,-77.1374135,17756
2023,      392301201,PE6,3923,12,1,2,3923,2023,1487,7,2,0,7,7,1,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,1,48,2,1,0,1,070103,64,281017,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392302201,PE6,3923,22,1,3,3923,2023,1487,3,1,0,3,3,0,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,1,1,0,1,070103,64,2250900,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392305301,PE6,3923,53,1,3,3923,2023,1488,3,0,0,3,3,0,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,0,1,0,1,070103,64,2250900,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392305901,PE6,3923,59,1,0,3923,2023,1488,0,0,0,0,0,0,5,5,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,0,1,0,1,070103,64,0,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392307001,PE6,3923,70,1,2,3923,2023,1487,7,4,0,7,7,1,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,1,48,4,1,0,1,070103,64,281017,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392308201,PE6,3923,82,1,1,3923,2023,1487,3,2,0,3,3,0,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,2,1,0,1,070103,64,2250900,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392313201,PE6,3923,132,1,0,3923,2023,1487,0,0,0,0,0,0,9,1,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,0,1,0,1,070103,64,0,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392314201,PE6,3923,142,1,1,3923,2023,1487,5,0,0,5,4,0,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,0,1,0,1,070103,64,2250900,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392314601,PE6,3923,146,1,2,3923,2023,1487,7,1,0,6,7,1,1,1,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,1,1,0,1,070103,64,2250900,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392316101,PE6,3923,161,1,0,3923,2023,1488,0,0,0,0,0,0,5,5,0,3923,7,7,1,0,0, ,0, ,0, ,0,48,0,1,0,1,070103,64,0,0001,CARMEN DE LA LEGUA REYNOSO,-12.0436741,-77.0973491,17795
2023,      392401701,PE6,3924,17,1,2,3924,2023,1488,2,0,0,2,2,0,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,0,29,0,1,0,1,070101,64,2624207,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392402601,PE6,3924,26,1,2,3924,2023,1488,5,1,0,5,5,1,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,1,29,1,1,0,1,070101,64,327623,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392403301,PE6,3924,33,1,4,3924,2023,1488,9,5,0,9,9,1,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,1,29,6,1,0,1,070101,64,327623,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392405901,PE6,3924,59,1,1,3924,2023,1488,7,2,0,7,6,1,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,1,29,2,1,0,1,070101,64,327623,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392407201,PE6,3924,72,1,6,3924,2023,1488,8,3,0,8,8,1,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,1,29,3,1,0,1,070101,64,327623,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392408101,PE6,3924,81,1,1,3924,2023,1488,3,1,0,3,3,1,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,1,29,1,1,0,1,070101,64,327623,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392413301,PE6,3924,133,1,2,3924,2023,1488,2,1,0,2,2,0,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,0,29,1,1,0,1,070101,64,2624207,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392415701,PE6,3924,157,1,1,3924,2023,1488,2,1,0,2,2,0,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,0,29,1,1,0,1,070101,64,2624207,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392415901,PE6,3924,159,1,4,3924,2023,1488,6,2,0,6,6,1,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,1,29,2,1,0,1,070101,64,327623,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392416801,PE6,3924,168,1,1,3924,2023,1488,1,1,0,1,1,0,1,1,0,3924,7,7,1,0,0, ,0, ,0, ,0,29,1,1,0,1,070101,64,2624207,0001,CALLAO,-12.0002319,-77.1059469,18016
2023,      392501001,PE6,3925,10,1,4,3925,2023,1486,6,2,0,6,6,0,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,3,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392501101,PE6,3925,11,1,2,3925,2023,1485,5,2,0,5,5,1,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,1,6,2,1,0,1,070101,65,239929,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392502401,PE6,3925,24,1,2,3925,2023,1485,3,1,0,3,3,0,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,1,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392503401,PE6,3925,34,1,2,3925,2023,1485,8,3,0,8,8,1,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,1,6,3,1,0,1,070101,65,239929,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392505301,PE6,3925,53,1,2,3925,2023,1485,6,1,0,6,6,1,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,1,6,2,1,0,1,070101,65,239929,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392505302,PE6,3925,53,2,3,3925,2023,1485,3,0,0,3,3,0,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,0,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392506201,PE6,3925,62,1,1,3925,2023,1485,3,1,0,3,3,1,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,1,6,1,1,0,1,070101,65,239929,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392508001,PE6,3925,80,1,2,3925,2023,1485,3,0,0,3,3,0,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,0,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392510501,PE6,3925,105,1,1,3925,2023,1485,7,1,0,7,6,1,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,1,6,1,1,0,1,070101,65,239929,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392512601,PE6,3925,126,1,1,3925,2023,1485,2,0,0,2,2,0,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,0,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392512602,PE6,3925,126,2,1,3925,2023,1485,1,0,0,1,1,0,1,4,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,0,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392512603,PE6,3925,126,3,2,3925,2023,1485,6,1,0,6,6,2,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,1,6,1,1,0,1,070101,65,239929,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392516501,PE6,3925,165,1,1,3925,2023,1485,2,0,0,2,2,0,1,1,0,3925,7,7,1,0,0, ,0, ,0, ,0,6,0,1,0,1,070101,65,1921797,0001,CALLAO,-12.0230295,-77.1341047,18046
2023,      392600701,PE6,3926,7,1,1,3926,2023,1486,5,1,0,5,5,1,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,0,7,1,1,0,1,070101,65,2253397,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392600702,PE6,3926,7,2,1,3926,2023,1486,7,3,0,7,7,1,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,1,7,3,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392601101,PE6,3926,11,1,0,3926,2023,1487,0,0,0,0,0,0,3,4,0,3926,7,7,1,0,0, ,0, ,0, ,0,7,0,1,0,1,070101,65,0,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392601201,PE6,3926,12,1,2,3926,2023,1487,2,0,0,2,2,0,1,5,0,3926,7,7,1,0,0, ,0, ,0, ,0,7,0,1,0,1,070101,65,2253397,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392601202,PE6,3926,12,2,3,3926,2023,1486,6,1,0,6,6,2,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,2,7,1,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392604901,PE6,3926,49,1,1,3926,2023,1487,8,2,0,8,8,1,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,1,7,3,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392604902,PE6,3926,49,2,1,3926,2023,1487,1,0,0,1,1,0,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,0,7,0,1,0,1,070101,65,2253397,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392606401,PE6,3926,64,1,2,3926,2023,1486,6,2,0,6,6,1,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,1,7,2,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392607501,PE6,3926,75,1,2,3926,2023,1487,4,3,0,4,4,0,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,0,7,3,1,0,1,070101,65,2253397,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392608901,PE6,3926,89,1,0,3926,2023,1487,0,0,0,0,0,0,5,2,0,3926,7,7,1,0,0, ,0, ,0, ,0,7,0,1,0,1,070101,65,0,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392609701,PE6,3926,97,1,2,3926,2023,1486,4,1,0,4,4,2,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,2,7,1,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392611001,PE6,3926,110,1,2,3926,2023,1486,4,1,0,4,4,1,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,1,7,1,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392616101,PE6,3926,161,1,1,3926,2023,1487,4,1,0,4,4,2,1,1,0,3926,7,7,1,0,0, ,0, ,0, ,1,7,1,1,0,1,070101,65,281328,0001,CALLAO,-12.0232775,-77.1327518,18047
2023,      392700301,PE6,3927,3,1,1,3927,2023,1483,5,1,0,5,5,1,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,1,49,1,1,0,1,070101,64,238560,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392700501,PE6,3927,5,1,0,3927,2023,1483,0,0,0,0,0,0,5,5,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,0,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392702701,PE6,3927,27,1,1,3927,2023,1483,1,0,0,1,0,0,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,1910831,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392703301,PE6,3927,33,1,2,3927,2023,1483,5,1,0,5,5,1,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,1,49,1,1,0,1,070101,64,238560,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392705201,PE6,3927,52,1,2,3927,2023,1483,2,0,0,2,2,0,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,1910831,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392705202,PE6,3927,52,2,0,3927,2023,1483,0,0,0,0,0,0,3,4,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,0,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392705203,PE6,3927,52,3,0,3927,2023,1483,0,0,0,0,0,0,3,4,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,0,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392707701,PE6,3927,77,1,0,3927,2023,1483,0,0,0,0,0,0,5,5,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,0,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392710501,PE6,3927,105,1,0,3927,2023,1483,0,0,0,0,0,0,3,5,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,0,1,0,1,070101,64,0,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392712901,PE6,3927,129,1,1,3927,2023,1483,5,1,0,5,5,1,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,1,1,0,1,070101,64,1910831,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392715101,PE6,3927,151,1,1,3927,2023,1483,3,0,0,3,1,0,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,0,49,2,1,0,1,070101,64,1910831,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392716501,PE6,3927,165,1,2,3927,2023,1483,6,1,0,6,6,2,1,1,0,3927,7,7,1,0,0, ,0, ,0, ,2,49,1,1,0,1,070101,64,238560,0001,CALLAO,-12.0251397,-77.0952713,18182
2023,      392800801,PE6,3928,8,1,3,3928,2023,1484,4,1,0,4,4,1,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,1,50,1,1,0,1,070101,63,283419,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392806801,PE6,3928,68,1,1,3928,2023,1484,3,0,0,3,3,0,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,0,50,0,1,0,1,070101,63,2270139,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392808701,PE6,3928,87,1,2,3928,2023,1484,5,1,0,5,5,1,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,1,50,2,1,0,1,070101,63,283419,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392809901,PE6,3928,99,1,1,3928,2023,1484,4,1,0,4,4,1,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,1,50,1,1,0,1,070101,63,283419,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392811101,PE6,3928,111,1,2,3928,2023,1484,3,0,0,2,3,0,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,0,50,0,1,0,1,070101,63,2270139,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392813801,PE6,3928,138,1,2,3928,2023,1484,4,1,0,4,4,0,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,0,50,1,1,0,1,070101,63,2270139,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392816301,PE6,3928,163,1,1,3928,2023,1484,1,0,0,1,1,0,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,0,50,0,1,0,1,070101,63,2270139,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392816601,PE6,3928,166,1,0,3928,2023,1485,0,0,0,0,0,0,5,5,0,3928,7,7,1,0,0, ,0, ,0, ,0,50,0,1,0,1,070101,63,0,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392817701,PE6,3928,177,1,2,3928,2023,1484,4,1,0,4,4,1,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,1,50,1,1,0,1,070101,63,283419,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392817801,PE6,3928,178,1,2,3928,2023,1484,8,1,0,8,8,1,1,1,0,3928,7,7,1,0,0, ,0, ,0, ,1,50,1,1,0,1,070101,63,283419,0001,CALLAO,-12.0258027,-77.0939629,18197
2023,      392900701,PE6,3929,7,1,3,3929,2023,1487,5,1,0,5,5,1,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,1,10,1,1,0,1,070101,65,250679,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392901201,PE6,3929,12,1,1,3929,2023,1487,3,2,0,3,3,0,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,0,10,2,1,0,1,070101,65,2007896,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392901701,PE6,3929,17,1,2,3929,2023,1487,7,2,0,7,7,2,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,2,10,3,1,0,1,070101,65,250679,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392901901,PE6,3929,19,1,1,3929,2023,1487,4,1,0,4,4,1,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,1,10,1,1,0,1,070101,65,250679,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392902601,PE6,3929,26,1,0,3929,2023,1487,0,0,0,0,0,0,6,2,0,3929,7,7,1,0,0, ,0, ,0, ,0,10,0,1,0,1,070101,65,0,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392903401,PE6,3929,34,1,1,3929,2023,1487,7,2,0,7,7,1,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,1,10,3,1,0,1,070101,65,250679,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392904301,PE6,3929,43,1,1,3929,2023,1487,1,0,0,1,1,0,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,0,10,0,1,0,1,070101,65,2007896,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392905601,PE6,3929,56,1,0,3929,2023,1487,0,0,0,0,0,0,5,5,0,3929,7,7,1,0,0, ,0, ,0, ,0,10,0,1,0,1,070101,65,0,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392909001,PE6,3929,90,1,0,3929,2023,1487,0,0,0,0,0,0,3,4,0,3929,7,7,1,0,0, ,0, ,0, ,0,10,0,1,0,1,070101,65,0,0001,CALLAO,-12.0594384,-77.1364164,1839602
2023,      392910201,PE6,3929,102,1,2,3929,2023,1487,5,1,0,5,5,2,1,1,0,3929,7,7,1,0,0, ,0, ,0, ,2,10,1,1,0,1,070101,65,250679,0001,CALLAO,-12.0594384,-77.1364164,1839602
