ID1,HHID,HV000,HV001,HV002,HV002A,HV003,HV004,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV017,HV020,HV021,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,UBIGEO,HV022,CODCCPP,NOMCCPP,NCONGLOME,HV005,longitudx,latitudy
2021,      198402401,PE6,1984,24,1,2,1984,2021,1462,3,1,0,3,3,0,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,65,0001,CALLAO,1825802,2694956,-77.124939899,-12.041335009
2021,      198402701,PE6,1984,27,1,1,1984,2021,1462,4,1,0,4,4,3,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,65,0001,CALLAO,1825802,414270,-77.124939899,-12.041335009
2021,      198403201,PE6,1984,32,1,4,1984,2021,1462,7,1,0,7,7,2,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,65,0001,CALLAO,1825802,414270,-77.124939899,-12.041335009
2021,      198403901,PE6,1984,39,1,2,1984,2021,1462,7,2,0,7,7,2,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,65,0001,CALLAO,1825802,414270,-77.124939899,-12.041335009
2021,      198404801,PE6,1984,48,1,1,1984,2021,1462,1,0,0,1,1,0,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,1825802,2694956,-77.124939899,-12.041335009
2021,      198406701,PE6,1984,67,1,2,1984,2021,1462,6,3,0,6,6,1,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,1,27,3,1,0,1,070101,65,0001,CALLAO,1825802,414270,-77.124939899,-12.041335009
2021,      198409301,PE6,1984,93,1,2,1984,2021,1462,11,2,0,11,11,1,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,1,27,3,1,0,1,070101,65,0001,CALLAO,1825802,414270,-77.124939899,-12.041335009
2021,      198410301,PE6,1984,103,1,0,1984,2021,1462,0,0,0,0,0,0,6,3,0,1984,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,1825802,0,-77.124939899,-12.041335009
2021,      198411801,PE6,1984,118,1,1,1984,2021,1462,3,0,0,3,3,0,1,1,0,1984,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,1825802,2694956,-77.124939899,-12.041335009
2021,      198501601,PE6,1985,16,1,0,1985,2021,1463,0,0,0,0,0,0,9,5,0,1985,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18260,0,-77.123759478,-12.043400248
2021,      198503101,PE6,1985,31,1,0,1985,2021,1463,0,0,0,0,0,0,6,3,0,1985,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18260,0,-77.123759478,-12.043400248
2021,      198503901,PE6,1985,39,1,1,1985,2021,1463,2,0,0,2,2,0,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18260,2241907,-77.123759478,-12.043400248
2021,      198505501,PE6,1985,55,1,3,1985,2021,1463,5,1,0,5,5,1,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18260,344627,-77.123759478,-12.043400248
2021,      198506101,PE6,1985,61,1,1,1985,2021,1463,3,0,0,3,3,0,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18260,2241907,-77.123759478,-12.043400248
2021,      198509201,PE6,1985,92,1,3,1985,2021,1463,3,0,0,3,3,0,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18260,2241907,-77.123759478,-12.043400248
2021,      198509202,PE6,1985,92,2,2,1985,2021,1463,4,1,0,4,4,0,1,2,0,1985,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18260,2241907,-77.123759478,-12.043400248
2021,      198509701,PE6,1985,97,1,1,1985,2021,1463,5,1,0,5,5,1,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18260,344627,-77.123759478,-12.043400248
2021,      198511701,PE6,1985,117,1,4,1985,2021,1463,4,1,0,4,4,1,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18260,344627,-77.123759478,-12.043400248
2021,      198512601,PE6,1985,126,1,10,1985,2021,1463,11,4,0,11,10,2,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,2,27,5,1,0,1,070101,64,0001,CALLAO,18260,344627,-77.123759478,-12.043400248
2021,      198514501,PE6,1985,145,1,2,1985,2021,1463,7,2,0,7,7,2,1,1,0,1985,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18260,344627,-77.123759478,-12.043400248
2021,      198604101,PE6,1986,41,1,2,1986,2021,1464,3,1,0,3,3,1,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198604801,PE6,1986,48,1,1,1986,2021,1464,2,1,0,2,2,0,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18284,2320516,-77.120453906,-12.051943581
2021,      198605701,PE6,1986,57,1,0,1986,2021,1464,0,0,0,0,0,0,5,3,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18284,0,-77.120453906,-12.051943581
2021,      198606101,PE6,1986,61,1,2,1986,2021,1464,5,2,0,5,5,1,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,1,27,3,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198606401,PE6,1986,64,1,2,1986,2021,1464,5,2,0,5,5,1,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198606801,PE6,1986,68,1,2,1986,2021,1464,6,0,0,6,3,1,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198613401,PE6,1986,134,1,2,1986,2021,1464,6,2,0,6,6,0,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,2,1,0,1,070101,64,0001,CALLAO,18284,2320516,-77.120453906,-12.051943581
2021,      198614601,PE6,1986,146,1,1,1986,2021,1464,1,0,0,1,1,0,1,2,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18284,2320516,-77.120453906,-12.051943581
2021,      198614602,PE6,1986,146,2,2,1986,2021,1464,9,1,0,9,9,1,1,2,0,1986,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198621701,PE6,1986,217,1,2,1986,2021,1464,8,2,0,8,8,2,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,2,27,3,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198622201,PE6,1986,222,1,0,1986,2021,1464,0,0,0,0,0,0,3,1,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18284,0,-77.120453906,-12.051943581
2021,      198622202,PE6,1986,222,2,0,1986,2021,1464,0,0,0,0,0,0,3,1,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18284,0,-77.120453906,-12.051943581
2021,      198622203,PE6,1986,222,3,1,1986,2021,1464,6,3,0,6,5,2,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,2,27,3,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198622204,PE6,1986,222,4,0,1986,2021,1464,0,0,0,0,0,0,3,1,0,1986,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18284,0,-77.120453906,-12.051943581
2021,      198622205,PE6,1986,222,5,2,1986,2021,1464,4,1,0,4,4,1,1,1,0,1986,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18284,356711,-77.120453906,-12.051943581
2021,      198701901,PE6,1987,19,1,2,1987,2021,1461,5,1,0,5,5,2,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198705601,PE6,1987,56,1,2,1987,2021,1461,7,1,0,7,7,2,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198707101,PE6,1987,71,1,2,1987,2021,1461,4,1,0,4,4,1,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198707201,PE6,1987,72,1,2,1987,2021,1461,5,1,0,5,5,0,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18287,2279099,-77.123641152,-12.053490523
2021,      198709301,PE6,1987,93,1,4,1987,2021,1461,7,2,0,7,7,1,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198711001,PE6,1987,110,1,2,1987,2021,1461,5,0,0,5,5,1,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198712101,PE6,1987,121,1,1,1987,2021,1461,5,2,0,5,5,1,1,2,0,1987,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198714601,PE6,1987,146,1,2,1987,2021,1461,8,1,0,8,8,1,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198715901,PE6,1987,159,1,1,1987,2021,1461,2,0,0,2,2,0,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18287,2279099,-77.123641152,-12.053490523
2021,      198715902,PE6,1987,159,2,1,1987,2021,1461,6,2,0,6,6,1,1,2,0,1987,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18287,350344,-77.123641152,-12.053490523
2021,      198716401,PE6,1987,164,1,1,1987,2021,1461,4,1,0,4,3,1,1,1,0,1987,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18287,2279099,-77.123641152,-12.053490523
2021,      198801301,PE6,1988,13,1,1,1988,2021,1463,4,1,0,4,4,1,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18307,380242,-77.134245005,-12.049182561
2021,      198801701,PE6,1988,17,1,2,1988,2021,1463,4,1,0,4,4,1,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18307,380242,-77.134245005,-12.049182561
2021,      198801801,PE6,1988,18,1,2,1988,2021,1463,5,1,0,5,5,2,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18307,380242,-77.134245005,-12.049182561
2021,      198803601,PE6,1988,36,1,2,1988,2021,1463,5,1,0,5,5,0,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,65,0001,CALLAO,18307,2473596,-77.134245005,-12.049182561
2021,      198803602,PE6,1988,36,2,1,1988,2021,1463,3,0,0,3,3,0,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18307,2473596,-77.134245005,-12.049182561
2021,      198807001,PE6,1988,70,1,2,1988,2021,1463,5,2,0,5,5,1,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,65,0001,CALLAO,18307,380242,-77.134245005,-12.049182561
2021,      198807701,PE6,1988,77,1,0,1988,2021,1463,0,0,0,0,0,0,2,4,0,1988,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18307,0,-77.134245005,-12.049182561
2021,      198808301,PE6,1988,83,1,0,1988,2021,1463,0,0,0,0,0,0,5,3,0,1988,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18307,0,-77.134245005,-12.049182561
2021,      198808701,PE6,1988,87,1,0,1988,2021,1463,0,0,0,0,0,0,6,2,0,1988,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18307,0,-77.134245005,-12.049182561
2021,      198809301,PE6,1988,93,1,3,1988,2021,1463,5,1,0,5,5,1,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18307,380242,-77.134245005,-12.049182561
2021,      198810001,PE6,1988,100,1,2,1988,2021,1463,4,1,0,4,4,2,1,1,0,1988,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,65,0001,CALLAO,18307,380242,-77.134245005,-12.049182561
2021,      198900101,PE6,1989,1,1,2,1989,2021,1463,4,1,0,4,4,1,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      198901601,PE6,1989,16,1,4,1989,2021,1463,4,0,0,4,4,0,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18322,2180485,-77.137861122,-12.055865207
2021,      198903501,PE6,1989,35,1,5,1989,2021,1463,5,1,0,5,5,1,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      198905101,PE6,1989,51,1,2,1989,2021,1463,8,2,0,8,7,1,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,0,27,2,1,0,1,070101,64,0001,CALLAO,18322,2180485,-77.137861122,-12.055865207
2021,      198905801,PE6,1989,58,1,1,1989,2021,1463,5,2,0,5,5,0,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,0,27,2,1,0,1,070101,64,0001,CALLAO,18322,2180485,-77.137861122,-12.055865207
2021,      198909901,PE6,1989,99,1,4,1989,2021,1463,7,2,0,7,7,1,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      198910201,PE6,1989,102,1,1,1989,2021,1463,5,1,0,5,5,2,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,2,27,2,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      198911701,PE6,1989,117,1,2,1989,2021,1463,3,1,0,3,3,1,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      198913001,PE6,1989,130,1,1,1989,2021,1463,6,1,0,5,6,1,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      198913701,PE6,1989,137,1,2,1989,2021,1463,2,0,0,2,2,0,1,1,0,1989,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18322,2180485,-77.137861122,-12.055865207
2021,      198913702,PE6,1989,137,2,2,1989,2021,1463,6,1,0,6,6,2,1,4,0,1989,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,64,0001,CALLAO,18322,335185,-77.137861122,-12.055865207
2021,      199001001,PE6,1990,10,1,2,1990,2021,1463,5,2,0,5,5,1,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18330,227926,-77.141633815,-12.05704409
2021,      199001401,PE6,1990,14,1,3,1990,2021,1463,6,1,0,6,6,1,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18330,227926,-77.141633815,-12.05704409
2021,      199002301,PE6,1990,23,1,1,1990,2021,1463,2,0,0,2,2,0,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18330,1482729,-77.141633815,-12.05704409
2021,      199002601,PE6,1990,26,1,2,1990,2021,1463,3,1,0,3,3,1,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18330,227926,-77.141633815,-12.05704409
2021,      199003301,PE6,1990,33,1,1,1990,2021,1463,2,1,0,2,2,0,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18330,1482729,-77.141633815,-12.05704409
2021,      199003302,PE6,1990,33,2,2,1990,2021,1463,4,1,0,4,4,1,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18330,227926,-77.141633815,-12.05704409
2021,      199003303,PE6,1990,33,3,1,1990,2021,1463,4,1,0,4,4,0,1,2,0,1990,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18330,1482729,-77.141633815,-12.05704409
2021,      199004001,PE6,1990,40,1,1,1990,2021,1463,1,0,0,1,1,0,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18330,1482729,-77.141633815,-12.05704409
2021,      199005201,PE6,1990,52,1,2,1990,2021,1463,3,0,0,3,3,0,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18330,1482729,-77.141633815,-12.05704409
2021,      199006701,PE6,1990,67,1,2,1990,2021,1463,6,2,0,6,6,1,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,64,0001,CALLAO,18330,227926,-77.141633815,-12.05704409
2021,      199008801,PE6,1990,88,1,2,1990,2021,1463,3,1,0,3,3,1,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18330,227926,-77.141633815,-12.05704409
2021,      199013401,PE6,1990,134,1,1,1990,2021,1463,3,1,0,3,3,0,1,1,0,1990,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18330,1482729,-77.141633815,-12.05704409
2021,      199101401,PE6,1991,14,1,1,1991,2021,1461,3,1,0,3,3,0,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,65,0001,CALLAO,18335,2007403,-77.145235419,-12.058380878
2021,      199101402,PE6,1991,14,2,2,1991,2021,1461,5,1,0,5,5,1,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199102201,PE6,1991,22,1,4,1991,2021,1462,7,2,0,7,7,1,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199102501,PE6,1991,25,1,1,1991,2021,1462,4,1,0,4,4,2,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199105001,PE6,1991,50,1,6,1991,2021,1462,8,2,0,8,8,3,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,2,27,2,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199106801,PE6,1991,68,1,2,1991,2021,1462,6,1,0,6,6,2,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199107101,PE6,1991,71,1,1,1991,2021,1461,2,0,0,2,2,0,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18335,2007403,-77.145235419,-12.058380878
2021,      199108701,PE6,1991,87,1,4,1991,2021,1462,6,1,0,5,6,0,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,65,0001,CALLAO,18335,2007403,-77.145235419,-12.058380878
2021,      199110501,PE6,1991,105,1,1,1991,2021,1462,2,0,0,2,2,0,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18335,2007403,-77.145235419,-12.058380878
2021,      199110502,PE6,1991,105,2,2,1991,2021,1462,3,1,0,3,3,1,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199111201,PE6,1991,112,1,4,1991,2021,1462,7,1,0,7,7,1,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,65,0001,CALLAO,18335,308579,-77.145235419,-12.058380878
2021,      199113001,PE6,1991,130,1,2,1991,2021,1462,3,0,0,3,3,0,1,1,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18335,2007403,-77.145235419,-12.058380878
2021,      199113002,PE6,1991,130,2,0,1991,2021,1462,0,0,0,0,0,0,3,2,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18335,0,-77.145235419,-12.058380878
2021,      199113003,PE6,1991,130,3,0,1991,2021,1462,0,0,0,0,0,0,3,2,0,1991,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18335,0,-77.145235419,-12.058380878
2021,      199201101,PE6,1992,11,1,1,1992,2021,1460,8,3,0,8,8,1,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,1,27,3,1,0,1,070101,65,0001,CALLAO,18352,310432,-77.138504893,-12.068099164
2021,      199201701,PE6,1992,17,1,1,1992,2021,1460,1,0,0,1,1,0,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18352,2019454,-77.138504893,-12.068099164
2021,      199202401,PE6,1992,24,1,2,1992,2021,1460,4,2,0,4,4,0,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,0,27,2,1,0,1,070101,65,0001,CALLAO,18352,2019454,-77.138504893,-12.068099164
2021,      199202501,PE6,1992,25,1,1,1992,2021,1460,3,1,0,3,3,1,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18352,310432,-77.138504893,-12.068099164
2021,      199203501,PE6,1992,35,1,1,1992,2021,1460,3,1,0,3,3,0,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,65,0001,CALLAO,18352,2019454,-77.138504893,-12.068099164
2021,      199205601,PE6,1992,56,1,2,1992,2021,1460,4,2,0,4,4,1,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,1,27,2,1,0,1,070101,65,0001,CALLAO,18352,310432,-77.138504893,-12.068099164
2021,      199206001,PE6,1992,60,1,1,1992,2021,1460,4,2,0,4,4,0,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,0,27,3,1,0,1,070101,65,0001,CALLAO,18352,2019454,-77.138504893,-12.068099164
2021,      199208401,PE6,1992,84,1,5,1992,2021,1460,10,3,0,10,10,3,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,2,27,3,1,0,1,070101,65,0001,CALLAO,18352,310432,-77.138504893,-12.068099164
2021,      199209401,PE6,1992,94,1,2,1992,2021,1460,4,1,0,4,4,2,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,2,27,1,1,0,1,070101,65,0001,CALLAO,18352,310432,-77.138504893,-12.068099164
2021,      199212301,PE6,1992,123,1,2,1992,2021,1460,3,0,0,3,3,0,1,1,0,1992,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18352,2019454,-77.138504893,-12.068099164
2021,      199302501,PE6,1993,25,1,1,1993,2021,1459,4,1,0,4,4,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199303801,PE6,1993,38,1,2,1993,2021,1459,2,0,0,2,2,0,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18364,2067213,-77.143488463,-12.062702886
2021,      199304701,PE6,1993,47,1,1,1993,2021,1459,8,1,0,8,8,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199306001,PE6,1993,60,1,1,1993,2021,1459,1,0,0,1,1,0,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18364,2067213,-77.143488463,-12.062702886
2021,      199307501,PE6,1993,75,1,2,1993,2021,1459,3,1,0,3,3,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199309201,PE6,1993,92,1,2,1993,2021,1459,8,0,0,8,8,0,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,64,0001,CALLAO,18364,2067213,-77.143488463,-12.062702886
2021,      199309202,PE6,1993,92,2,2,1993,2021,1459,3,1,0,3,3,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199310001,PE6,1993,100,1,1,1993,2021,1459,3,1,0,3,3,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199312801,PE6,1993,128,1,1,1993,2021,1459,3,1,0,3,3,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199313501,PE6,1993,135,1,2,1993,2021,1459,5,1,0,5,5,1,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,64,0001,CALLAO,18364,317773,-77.143488463,-12.062702886
2021,      199313601,PE6,1993,136,1,3,1993,2021,1459,5,1,0,5,5,0,1,1,0,1993,7,7,1,0,0, ,0, ,0, ,0,27,1,1,0,1,070101,64,0001,CALLAO,18364,2067213,-77.143488463,-12.062702886
2021,      199400101,PE6,1994,1,1,0,1994,2021,1463,0,0,0,0,0,0,9,3,0,1994,7,7,1,0,0, ,0, ,0, ,0,27,0,1,0,1,070101,65,0001,CALLAO,18368,0,-77.142922702,-12.065805669
2021,      199403201,PE6,1994,32,1,2,1994,2021,1463,4,1,0,4,4,1,1,1,0,1994,7,7,1,0,0, ,0, ,0, ,1,27,1,1,0,1,070101,65,0001,CALLAO,18368,323083,-77.142922702,-12.065805669
